,RegionName,MsaName,year,rent_price,median_income,income_per_capita,income_200000_or_more,owner_occupied_housing_units_median_value,median_rent,million_dollar_housing_units
15432,60035,"Chicago, IL",2019,2304.5,150226,89539.09,37.1,584700,1754,758
15433,91325,"Los Angeles-Long Beach-Anaheim, CA",2019,2129.8333333333335,71400,34188.94,11.5,667300,1569,591
15434,55128,"Minneapolis-St Paul, MN",2019,1360.6666666666667,70749,35434.33,4.8,224100,1070,0
15435,60438,"Chicago, IL",2019,1476.25,53490,26853.87,2.4,130100,1001,12
15436,18015,"Allentown, PA",2019,1336.5833333333333,51907,28905.73,5.9,163400,1001,0
15437,20165,"Washington, DC",2019,1999.6666666666667,151086,60411.91,30.2,511500,1945,147
15438,92802,"Los Angeles-Long Beach-Anaheim, CA",2019,1917.4166666666667,60170,20937.13,3.3,523600,1488,21
15439,75189,"Dallas-Fort Worth, TX",2019,1678.8333333333333,90694,33196.93,6.4,208800,1552,12
15440,43219,"Columbus, OH",2019,999.3333333333334,37316,19334.69,0.6,104600,915,0
15441,46241,"Indianapolis, IN",2019,953.9166666666666,38795,16854.41,1.0,78100,844,0
15442,21201,"Baltimore, MD",2019,1349.0833333333333,37687,31995.45,4.6,224800,1126,0
15443,97008,"Portland, OR",2019,1598.3333333333333,70401,34588.57,4.6,364400,1238,0
15444,11937,"New York, NY",2019,27323.9,97961,72616.85,23.4,828100,2080,805
15445,06708,"New Haven, CT",2019,876.0,53438,26856.84,3.2,141000,1027,31
15446,06824,"Stamford, CT",2019,2266.6,149892,74898.62,36.9,689900,2014,1220
15447,75042,"Dallas-Fort Worth, TX",2019,1424.25,50549,18355.04,2.0,144600,969,0
15448,76182,"Dallas-Fort Worth, TX",2019,1468.1666666666667,91998,42187.0,12.3,234700,1221,6
15449,98607,"Portland, OR",2019,1967.5,108321,46903.46,17.5,437000,1336,123
15450,91403,"Los Angeles-Long Beach-Anaheim, CA",2019,2306.5,104802,69200.3,20.6,1027200,1908,1379
15451,80241,"Denver, CO",2019,1701.5,90558,35103.82,7.1,339300,1651,0
15452,32901,"Melbourne, FL",2019,1303.3333333333333,39809,22122.55,1.7,146400,963,0
15453,92123,"San Diego, CA",2019,2514.1666666666665,81899,39449.75,10.6,568100,2133,5
15454,75032,"Dallas-Fort Worth, TX",2019,1637.8333333333333,109080,49100.42,21.0,330400,1313,39
15455,92120,"San Diego, CA",2019,2195.0,97747,47886.14,17.1,615100,1886,437
15456,93021,"Ventura, CA",2019,2834.0833333333335,107363,44136.96,21.5,636800,2047,486
15457,02116,"Boston, MA",2019,2786.0,110280,106641.02,31.2,1159700,1965,831
15458,22312,"Washington, DC",2019,2088.5833333333335,82371,38980.58,11.4,460600,1764,70
15459,19406,"Philadelphia, PA",2019,1914.4166666666667,90468,48433.69,11.7,319400,1461,0
15460,77018,"Houston, TX",2019,1663.75,90422,51487.68,21.7,405000,934,142
15461,73132,"Oklahoma City, OK",2019,1198.6666666666667,53152,27614.87,4.8,160700,829,0
15462,98029,"Seattle, WA",2019,2328.25,129185,60086.57,28.4,660300,2279,577
15463,20111,"Washington, DC",2019,1728.25,94038,32681.13,13.9,354100,1659,11
15464,91356,"Los Angeles-Long Beach-Anaheim, CA",2019,2256.4166666666665,76929,51685.49,18.3,957400,1624,1810
15465,98498,"Seattle, WA",2019,1370.5,67201,33684.32,5.1,282900,1180,0
15466,20191,"Washington, DC",2019,1972.5,119834,57533.51,22.2,486900,1773,132
15467,21209,"Baltimore, MD",2019,1648.6666666666667,83202,46448.79,13.1,320800,1336,35
15468,55434,"Minneapolis-St Paul, MN",2019,1524.5,70841,29204.23,2.3,200200,1138,6
15469,98007,"Seattle, WA",2019,2058.0833333333335,96545,48651.75,16.3,629300,1761,400
15470,92675,"Los Angeles-Long Beach-Anaheim, CA",2019,2585.3333333333335,94429,48465.31,20.2,731600,2052,2127
15471,78260,"San Antonio, TX",2019,1373.8333333333333,115500,44231.08,21.3,335400,1729,0
15472,94306,"San Jose, CA",2019,4090.0833333333335,143606,80577.07,37.9,"2,000,000+",2393,760
15473,29205,"Columbia, SC",2019,1054.75,54554,41365.26,10.6,252800,866,83
15474,02131,"Boston, MA",2019,2295.9166666666665,80578,36829.26,9.2,466300,1538,228
15475,15213,"Pittsburgh, PA",2019,1420.5833333333333,22584,16202.23,3.0,170600,996,72
15476,19125,"Philadelphia, PA",2019,1629.3333333333333,72990,36326.12,7.8,244800,1273,0
15477,78746,"Austin, TX",2019,1671.25,151801,87687.03,38.6,903900,1638,1491
15478,23601,"Virginia Beach, VA",2019,1116.75,59076,32184.41,3.6,193900,980,4
15479,80304,"Boulder, CO",2019,2257.4166666666665,99132,59277.5,21.9,832200,1591,1594
15480,75208,"Dallas-Fort Worth, TX",2019,1353.25,63277,34632.38,9.7,294500,1047,133
15481,93710,"Fresno, CA",2019,1226.6666666666667,51605,21729.78,2.5,246600,1008,18
15482,20723,"Washington, DC",2019,2103.25,117878,47079.96,22.1,406800,1746,75
15483,83651,"Boise City, ID",2019,919.75,46996,19030.69,0.5,149800,927,8
15484,76016,"Dallas-Fort Worth, TX",2019,1644.0,82490,38772.92,10.5,199400,1530,0
15485,33426,"Miami-Fort Lauderdale, FL",2019,1543.25,61239,28529.52,1.9,206900,1586,0
15486,33618,"Tampa, FL",2019,1316.0,70605,44321.54,10.6,278100,1125,201
15487,92008,"San Diego, CA",2019,2282.8333333333335,84671,49748.97,16.5,808000,1873,840
15488,80911,"Colorado Springs, CO",2019,1527.8333333333333,66559,25260.65,2.2,204800,1333,0
15489,23435,"Virginia Beach, VA",2019,1626.0833333333333,88880,41419.39,9.4,286200,1471,50
15490,98101,"Seattle, WA",2019,2497.1666666666665,80389,79278.99,16.1,661700,1817,295
15491,77041,"Houston, TX",2019,1636.75,87489,42174.68,14.8,193200,1455,7
15492,22079,"Washington, DC",2019,1971.0,114655,43712.86,19.7,482700,1975,176
15493,78703,"Austin, TX",2019,2111.0833333333335,108548,86448.04,30.0,849600,1507,1051
15494,94607,"San Francisco, CA",2019,2839.25,55054,39026.49,12.5,581800,1263,167
15495,28104,"Charlotte, NC",2019,1764.5833333333333,105333,45123.05,18.6,321700,1346,143
15496,95842,"Sacramento, CA",2019,1435.5833333333333,53458,22341.64,1.6,251000,1202,0
15497,33909,"Fort Myers, FL",2019,1363.0,60105,21643.57,2.0,187500,1245,0
15498,85742,"Tucson, AZ",2019,1518.3333333333333,78904,34516.62,5.3,209100,1284,48
15499,46077,"Indianapolis, IN",2019,1543.8333333333333,138686,64231.92,28.6,385400,1317,204
15500,22309,"Washington, DC",2019,2116.2727272727275,90622,38560.99,15.6,431200,1606,263
15501,77014,"Houston, TX",2019,1413.6666666666667,50938,20151.54,2.3,146400,977,0
15502,91007,"Los Angeles-Long Beach-Anaheim, CA",2019,2426.0833333333335,83964,38787.3,13.5,1046500,1624,1464
15503,30082,"Atlanta, GA",2019,1585.5833333333333,76327,40066.8,9.0,257700,1312,0
15504,32806,"Orlando, FL",2019,1347.4166666666667,65987,36781.34,9.0,275000,1176,108
15505,34202,"North Port-Sarasota-Bradenton, FL",2019,1733.0,102703,55767.68,17.8,445600,1842,364
15506,97220,"Portland, OR",2019,1536.75,56196,26559.1,1.8,315000,1101,0
15507,10562,"New York, NY",2019,2290.4166666666665,81952,41057.84,14.1,397100,1644,18
15508,95677,"Sacramento, CA",2019,1737.6666666666667,87742,38102.49,12.1,426300,1540,45
15509,02906,"Providence, RI",2019,1613.5833333333333,85270,50608.95,18.7,412100,1302,188
15510,97225,"Portland, OR",2019,1425.0833333333333,89916,52551.51,16.3,534200,1381,269
15511,80919,"Colorado Springs, CO",2019,1632.0,95320,45623.48,12.2,373500,1300,16
15512,99216,"Spokane, WA",2019,933.4166666666666,47180,25984.21,1.7,202600,952,0
15513,55403,"Minneapolis-St Paul, MN",2019,1470.5,48682,56273.72,8.1,303200,960,114
15514,33781,"Tampa, FL",2019,1335.1666666666667,42936,23796.25,2.7,152600,906,86
15515,80234,"Denver, CO",2019,1437.25,74648,36306.25,9.3,348200,1391,140
15516,20770,"Washington, DC",2019,1754.8181818181818,70867,34184.03,4.7,217700,1613,0
15517,80303,"Boulder, CO",2019,2053.25,62422,44419.24,14.0,693200,1432,484
15518,22101,"Washington, DC",2019,3177.25,199208,99490.59,49.7,995800,3085,2362
15519,32819,"Orlando, FL",2019,1817.3333333333333,73088,38920.29,12.8,335400,1355,52
15520,94555,"San Francisco, CA",2019,3328.3333333333335,147358,54035.47,34.6,906400,2561,2441
15521,28217,"Charlotte, NC",2019,1253.25,51849,22195.38,1.4,127200,1108,0
15522,10017,"New York, NY",2019,3657.6666666666665,131045,108170.6,26.5,657900,2485,313
15523,83702,"Boise City, ID",2019,1258.6666666666667,62985,52590.62,13.7,424600,818,154
15524,35205,"Birmingham, AL",2019,945.5833333333334,39236,30762.12,6.4,179900,802,9
15525,32118,"Daytona Beach, FL",2019,1293.1666666666667,44200,36756.7,5.4,234800,969,67
15526,76014,"Dallas-Fort Worth, TX",2019,1473.0,52588,18532.29,0.6,119200,1172,0
15527,92694,"Los Angeles-Long Beach-Anaheim, CA",2019,2599.9166666666665,166015,62884.06,37.2,781600,2439,1631
15528,22315,"Washington, DC",2019,2476.9166666666665,131586,54115.16,22.6,477800,2157,53
15529,80923,"Colorado Springs, CO",2019,1618.5,89592,34519.98,4.9,287000,1673,0
15530,85340,"Phoenix, AZ",2019,1546.75,93374,34162.42,10.5,318700,1500,32
15531,60181,"Chicago, IL",2019,1488.25,75730,33168.67,6.0,240200,1252,14
15532,19454,"Philadelphia, PA",2019,1928.5,95128,52131.97,18.5,329400,1369,102
15533,48336,"Detroit, MI",2019,1438.0833333333333,65930,34721.29,4.8,180600,946,30
15534,64012,"Kansas City, MO",2019,1301.9166666666667,64381,30189.47,3.9,146000,1070,30
15535,02119,"Boston, MA",2019,2662.5,31900,21835.27,2.3,440800,911,132
15536,92586,"Riverside, CA",2019,1535.25,40757,25527.46,1.9,235600,1192,14
15537,22405,"Washington, DC",2019,1476.25,96243,38265.09,12.8,310500,1291,16
15538,30904,"Augusta, GA",2019,873.4166666666666,34013,21699.73,3.7,103500,809,5
15539,37215,"Nashville, TN",2019,2171.6666666666665,127203,87768.31,30.4,645200,1577,552
15540,74008,"Tulsa, OK",2019,1250.0833333333333,80632,37269.13,8.7,222200,985,16
15541,02132,"Boston, MA",2019,2125.9166666666665,103337,49681.71,16.5,527800,1668,140
15542,55105,"Minneapolis-St Paul, MN",2019,1401.0,92932,54105.11,18.2,349800,995,108
15543,97068,"Portland, OR",2019,1908.25,113389,56166.7,23.7,520900,1589,508
15544,32789,"Orlando, FL",2019,1666.8333333333333,79759,65572.95,20.4,491500,1289,770
15545,94002,"San Francisco, CA",2019,2850.3333333333335,155473,76279.2,37.1,1524000,2342,1755
15546,07042,"New York, NY",2019,1835.75,108708,63891.28,23.4,516500,1668,452
15547,46202,"Indianapolis, IN",2019,1181.6666666666667,43462,33885.05,6.3,275700,969,0
15548,33304,"Miami-Fort Lauderdale, FL",2019,1856.5,58290,48969.91,8.3,422700,1299,88
15549,78750,"Austin, TX",2019,1345.0,102130,52078.57,22.0,418900,1425,0
15550,32778,"Orlando, FL",2019,1232.8,48441,26937.63,1.6,151300,990,35
15551,85353,"Phoenix, AZ",2019,1461.3333333333333,70543,19298.1,2.8,196900,1256,17
15552,32821,"Orlando, FL",2019,1485.5,55965,28040.17,1.4,207100,1380,0
15553,33701,"Tampa, FL",2019,1475.0,39251,43341.21,7.6,376100,925,385
15554,98445,"Seattle, WA",2019,1786.25,65851,28081.99,2.9,251700,1271,38
15555,11727,"New York, NY",2019,2120.0,82655,36624.09,9.1,311700,2010,9
15556,32119,"Daytona Beach, FL",2019,1179.6666666666667,40018,24041.06,1.2,145800,1062,0
15557,48080,"Detroit, MI",2019,1083.4166666666667,58365,33347.78,2.8,129900,970,8
15558,92124,"San Diego, CA",2019,2493.3333333333335,93147,39362.01,14.0,632900,2402,145
15559,60621,"Chicago, IL",2019,1173.8333333333333,22158,13268.79,1.0,114000,824,0
15560,23238,"Richmond, VA",2019,1313.5833333333333,79924,48153.01,15.3,308200,1165,49
15561,55126,"Minneapolis-St Paul, MN",2019,1474.4166666666667,92056,47649.57,12.4,275400,1203,20
15562,55347,"Minneapolis-St Paul, MN",2019,1797.3333333333333,143081,69605.34,31.7,417800,1579,293
15563,94596,"San Francisco, CA",2019,2600.3333333333335,109167,68717.39,20.5,1029400,2031,1461
15564,27514,"Durham, NC",2019,1431.75,78934,38556.76,20.0,444000,1158,231
15565,76123,"Dallas-Fort Worth, TX",2019,1529.1666666666667,85710,30240.11,8.0,169700,1635,10
15566,98404,"Seattle, WA",2019,1434.5833333333333,54406,21810.03,2.7,210600,1066,0
15567,32779,"Orlando, FL",2019,1664.75,93635,50084.97,17.5,335100,1418,236
15568,20175,"Washington, DC",2019,1720.1666666666667,135449,61026.88,29.7,491800,1677,489
15569,32832,"Orlando, FL",2019,1768.0,89673,37051.6,11.2,335900,1582,131
15570,78259,"San Antonio, TX",2019,1465.75,90840,40361.49,11.2,270300,1237,0
15571,78239,"San Antonio, TX",2019,1188.8181818181818,61234,23319.5,4.2,144000,1179,29
15572,98011,"Seattle, WA",2019,1811.4166666666667,98268,45641.41,14.6,543400,1664,410
15573,33703,"Tampa, FL",2019,1459.5833333333333,77953,46320.82,12.6,248900,1290,144
15574,91722,"Los Angeles-Long Beach-Anaheim, CA",2019,1876.6666666666667,80089,25346.31,4.5,445000,1598,16
15575,06705,"New Haven, CT",2019,1002.0909090909091,46228,22918.7,1.2,124500,1052,0
15576,33607,"Tampa, FL",2019,1536.0833333333333,44806,26719.68,3.3,172800,1302,8
15577,27527,"Raleigh, NC",2019,1503.3333333333333,90625,35477.73,9.8,232500,1179,39
15578,33712,"Tampa, FL",2019,1211.0,47690,22594.1,1.4,191000,1047,28
15579,97212,"Portland, OR",2019,1724.9166666666667,106705,58304.95,22.2,651100,1362,547
15580,48220,"Detroit, MI",2019,1239.0833333333333,65024,40408.27,3.4,159100,960,0
15581,02143,"Boston, MA",2019,2578.1666666666665,98374,52254.14,14.0,681900,1835,265
15582,34747,"Orlando, FL",2019,1507.4166666666667,66747,37720.39,9.1,325500,1505,152
15583,91321,"Los Angeles-Long Beach-Anaheim, CA",2019,2233.75,73187,30517.96,8.8,483700,1642,239
15584,92602,"Los Angeles-Long Beach-Anaheim, CA",2019,2945.25,100745,46751.83,19.2,852600,2372,685
15585,02145,"Boston, MA",2019,2513.25,83208,38632.15,10.3,591400,1810,95
15586,93305,"Bakersfield, CA",2019,986.1666666666666,31471,12262.87,1.2,153800,796,0
15587,63121,"St. Louis, MO",2019,802.0833333333334,39174,21328.61,1.3,74600,867,12
15588,80222,"Denver, CO",2019,1514.9166666666667,64695,41756.22,6.6,383000,1229,54
15589,93035,"Ventura, CA",2019,2694.0833333333335,92109,38152.95,10.0,573200,2073,294
15590,63118,"St. Louis, MO",2019,844.0,40203,23571.23,3.8,146100,834,0
15591,55419,"Minneapolis-St Paul, MN",2019,1727.25,109008,54354.96,22.6,351000,1145,88
15592,98271,"Seattle, WA",2019,1732.75,79494,35190.64,5.8,324100,1410,73
15593,33510,"Tampa, FL",2019,1498.1666666666667,59061,25348.14,2.9,171800,1150,8
15594,83713,"Boise City, ID",2019,1280.6666666666667,65068,29030.75,5.3,243400,1175,0
15595,98373,"Seattle, WA",2019,1629.0,73133,32809.52,5.5,318100,1330,26
15596,22401,"Washington, DC",2019,1368.5,65641,33542.61,8.8,367200,1258,20
15597,32233,"Jacksonville, FL",2019,1258.0,63328,39659.75,8.6,270400,1191,175
15598,98146,"Seattle, WA",2019,1866.5,78750,37055.96,9.7,429300,1332,153
15599,22310,"Washington, DC",2019,2251.25,127815,52266.81,23.4,464800,1964,170
15600,94597,"San Francisco, CA",2019,2621.4166666666665,111750,60880.6,22.0,769300,2136,914
15601,78702,"Austin, TX",2019,1748.0833333333333,65689,36481.91,7.7,399400,1223,2
15602,84115,"Salt Lake City, UT",2019,1300.8333333333333,47730,24614.88,2.2,231700,877,21
15603,33570,"Tampa, FL",2019,1557.5833333333333,51429,22812.94,2.8,165200,904,0
15604,97005,"Portland, OR",2019,1569.6666666666667,50932,30658.96,4.2,330700,1169,22
15605,20603,"Washington, DC",2019,1762.1666666666667,116043,47583.23,17.0,332000,1789,14
15606,22206,"Washington, DC",2019,2029.1666666666667,109291,64493.24,15.8,437200,1945,12
15607,28203,"Charlotte, NC",2019,1571.1666666666667,88039,65963.83,15.7,536500,1398,377
15608,06604,"Stamford, CT",2019,1246.9166666666667,36738,20012.48,2.1,192000,1130,0
15609,60061,"Chicago, IL",2019,1767.9166666666667,104583,48925.83,20.9,352000,1589,37
15610,94598,"San Francisco, CA",2019,2886.4166666666665,154125,70923.14,37.4,951700,2601,2761
15611,60134,"Chicago, IL",2019,1564.5833333333333,124103,53899.03,24.3,358600,1534,84
15612,32221,"Jacksonville, FL",2019,1406.8333333333333,63900,26062.71,3.5,165300,1264,0
15613,64111,"Kansas City, MO",2019,985.3333333333334,51413,35996.54,2.0,175000,923,8
15614,03801,"Boston, MA",2019,1986.0833333333333,85000,52260.41,13.4,432200,1308,338
15615,15210,"Pittsburgh, PA",2019,992.8333333333334,39886,22409.05,1.6,64900,821,2
15616,78244,"San Antonio, TX",2019,1281.25,62080,22904.13,2.7,131700,1259,0
15617,06851,"Stamford, CT",2019,2066.25,96769,51766.81,17.6,443200,1747,38
15618,92614,"Los Angeles-Long Beach-Anaheim, CA",2019,2424.5833333333335,104021,47537.64,16.4,746500,2392,596
15619,60601,"Chicago, IL",2019,2227.8333333333335,103112,100288.23,23.3,519400,2289,153
15620,19355,"Philadelphia, PA",2019,2013.0833333333333,124729,68005.62,28.9,508200,1629,489
15621,33755,"Tampa, FL",2019,1275.8333333333333,39406,21805.41,2.9,194300,954,5
15622,29201,"Columbia, SC",2019,1148.9166666666667,31160,20291.5,3.5,167900,1021,0
15623,33145,"Miami-Fort Lauderdale, FL",2019,1893.0,54288,29787.3,4.9,365800,1478,62
15624,90015,"Los Angeles-Long Beach-Anaheim, CA",2019,2620.75,43890,36378.23,10.5,705000,1375,82
15625,30012,"Atlanta, GA",2019,1237.75,47411,23362.14,4.7,123900,948,0
15626,80108,"Denver, CO",2019,2147.5833333333335,142096,66772.72,34.8,627400,1660,908
15627,93004,"Ventura, CA",2019,2317.0,90018,37243.79,9.3,556500,1737,43
15628,07631,"New York, NY",2019,2355.25,85733,52090.98,17.6,387400,1469,315
15629,95219,"Stockton, CA",2019,1845.75,83558,44700.36,14.3,384500,1393,84
15630,78757,"Austin, TX",2019,1576.5833333333333,76716,44678.49,11.9,416300,1213,39
15631,75089,"Dallas-Fort Worth, TX",2019,1566.5,107111,37444.23,13.4,236400,1643,0
15632,22041,"Washington, DC",2019,1801.8333333333333,72298,37746.55,10.3,392400,1623,99
15633,48390,"Detroit, MI",2019,1439.8333333333333,73036,39723.07,6.5,212800,1142,43
15634,64030,"Kansas City, MO",2019,931.1666666666666,46902,24124.9,1.5,108700,830,6
15635,85396,"Phoenix, AZ",2019,1615.9166666666667,89919,33205.1,6.4,285700,1492,13
15636,02115,"Boston, MA",2019,2827.25,43144,26192.5,9.0,860900,1690,178
15637,75240,"Dallas-Fort Worth, TX",2019,1356.9166666666667,51569,27359.49,6.0,261200,1051,74
15638,64138,"Kansas City, MO",2019,1013.75,46104,25147.58,1.2,108400,895,0
15639,34691,"Tampa, FL",2019,1121.8333333333333,39619,21424.21,0.6,89800,1039,0
15640,91354,"Los Angeles-Long Beach-Anaheim, CA",2019,2792.4166666666665,128308,48624.42,24.8,601700,2352,111
15641,91101,"Los Angeles-Long Beach-Anaheim, CA",2019,2174.5833333333335,70075,44277.61,8.6,545200,1773,74
15642,55318,"Minneapolis-St Paul, MN",2019,1737.090909090909,88812,43426.68,13.2,277700,1179,87
15643,06514,"New Haven, CT",2019,1588.5,73078,32596.46,6.3,198100,1337,27
15644,38135,"Memphis, TN",2019,1454.3333333333333,78430,33603.32,4.9,169600,1249,9
15645,43206,"Columbus, OH",2019,1168.75,55043,36712.58,6.0,171800,971,86
15646,33496,"Miami-Fort Lauderdale, FL",2019,2201.5,94816,78561.41,26.8,377800,1809,800
15647,75241,"Dallas-Fort Worth, TX",2019,1397.3333333333333,32313,15507.69,1.2,87500,931,10
15648,22408,"Washington, DC",2019,1443.1666666666667,91573,36356.15,11.2,282600,1512,11
15649,29169,"Columbia, SC",2019,926.4166666666666,44307,28691.62,2.8,143900,873,0
15650,97201,"Portland, OR",2019,1411.8333333333333,55485,51415.24,14.0,636800,1432,404
15651,85024,"Phoenix, AZ",2019,1393.0,76711,38377.95,7.9,267700,1316,0
15652,37912,"Knoxville, TN",2019,696.4166666666666,37393,22888.26,1.0,125300,827,0
15653,06854,"Stamford, CT",2019,1807.4166666666667,69659,36081.99,10.6,377200,1574,36
15654,92782,"Los Angeles-Long Beach-Anaheim, CA",2019,2484.25,118438,57334.73,27.8,787200,2383,1372
15655,41051,"Cincinnati, OH",2019,1528.1666666666667,83537,29709.26,2.8,174100,1053,13
15656,77047,"Houston, TX",2019,1535.0833333333333,67725,25527.73,4.0,149900,1292,33
15657,98112,"Seattle, WA",2019,2067.8333333333335,118305,94877.66,30.6,998200,1660,1250
15658,98685,"Portland, OR",2019,1934.3333333333333,103120,44002.88,14.5,370500,1469,78
15659,92081,"San Diego, CA",2019,2048.3333333333335,82989,34174.5,6.6,550300,1875,99
15660,20708,"Washington, DC",2019,1448.3333333333333,76723,33121.88,8.2,333300,1500,16
15661,85132,"Phoenix, AZ",2019,1130.5,55348,13590.53,2.3,160900,1039,0
15662,89142,"Las Vegas, NV",2019,1081.5,49180,19394.73,1.1,186900,1116,0
15663,75082,"Dallas-Fort Worth, TX",2019,1435.9166666666667,118929,51725.64,21.0,343800,1633,87
15664,91006,"Los Angeles-Long Beach-Anaheim, CA",2019,3183.25,103224,43952.44,19.8,995400,1749,1879
15665,20152,"Washington, DC",2019,2441.1666666666665,164181,58592.76,36.6,550000,2263,249
15666,90712,"Los Angeles-Long Beach-Anaheim, CA",2019,2601.6666666666665,96634,35906.31,9.9,572000,1991,204
15667,32003,"Jacksonville, FL",2019,1479.75,94154,41274.53,12.1,269600,1488,31
15668,60642,"Chicago, IL",2019,2131.4166666666665,112241,65194.54,17.8,450800,1793,159
15669,85737,"Tucson, AZ",2019,1640.6666666666667,86619,46893.06,11.8,305400,1343,26
15670,19142,"Philadelphia, PA",2019,893.5,33265,14176.3,0.4,82600,974,0
15671,33625,"Tampa, FL",2019,1661.3333333333333,68634,31472.3,4.3,234600,1317,0
15672,98405,"Seattle, WA",2019,1482.6666666666667,54043,28325.26,3.2,262600,1054,0
15673,40258,"Louisville-Jefferson County, KY",2019,1233.5,53256,24841.96,1.9,127200,822,0
