,zip,mse,r2,rmse
570,33186,70.09005630996674,0.3636211785223701,8.371980429382688
571,33190,10270.516987404035,-6.447050525620764,101.34355918066049
572,33193,1970.6361180925917,-2.652332179331409,44.39184742824511
573,33196,4066.680277535266,-5.643394744805081,63.770528283332155
574,33301,299.48965333860787,0.11101356198962042,17.30576936569443
575,33304,174.69344603247643,0.6362447766111892,13.217164825804225
576,33308,305.86418444595,0.025651655600902656,17.488973224462036
577,33309,86.9131300119949,0.5972618508904858,9.322721169915729
578,33311,1902.9950747400198,-1.1259215730222096,43.62333177028114
579,33312,4916.641169872973,-4.832891155558643,70.11876474862468
